timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
7042668000,7042668000,1311004,1311004,-4.0015442e-05,-4.07202e-05,2.0902875e-05,-0.00014561568,0.00041411456,-0.038831744,4000,4000,0,2,0
7043172000,7043172000,1311004,1311004,-1.3598901e-05,2.3825176e-05,2.9205143e-05,-0.0006119537,0.00064240664,-0.039494485,4000,4000,0,2,0
7043672000,7043672000,1311004,1311004,-5.3312375e-05,5.03396e-05,1.0164007e-05,-0.00012509273,0.0006557034,-0.03945817,4000,4000,0,2,0
7044172000,7044172000,1311004,1311004,-8.757107e-05,-4.0940263e-06,2.947944e-05,0.00017821387,0.003979526,-0.04630231,4000,4000,0,2,0
7044672000,7044672000,1311004,1311004,1.6537522e-05,-2.2268661e-05,2.1159824e-05,-0.000117650285,-0.00010284064,-0.039066654,4000,4000,0,2,0
7045172000,7045172000,1311004,1311004,2.1458396e-05,-1.4569406e-05,-5.508787e-06,-0.0004661915,5.829231e-05,-0.03802952,4000,4000,0,2,0
7045672000,7045672000,1311004,1311004,0.00013387363,-6.390472e-06,-1.8662298e-05,0.00017384953,0.00070513866,-0.039433144,4000,4000,0,2,0
7046172000,7046172000,1311004,1311004,1.3686068e-05,-3.2389853e-06,5.854907e-06,1.1683747e-05,0.00015425404,-0.038840905,4000,4000,0,2,0
7046672000,7046672000,1311004,1311004,-1.7080832e-06,2.6476757e-05,3.08459e-06,-0.00018658991,0.0004753178,-0.03911355,4000,4000,0,2,0
7047172000,7047172000,1311004,1311004,6.884902e-06,-3.364156e-06,1.15360635e-05,-0.00039463933,0.0005629043,-0.039068956,4000,4000,0,2,0
7047672000,7047672000,1311004,1311004,-4.3545173e-05,6.6417642e-06,2.3569097e-05,-0.0005298411,0.000303366,-0.03912668,4000,4000,0,2,0
7048168000,7048168000,1311004,1311004,-6.9628636e-06,9.980232e-08,5.0255803e-06,-0.00014461485,0.00044567726,-0.038116504,4000,4000,0,2,0
7048672000,7048672000,1311004,1311004,0.00020721368,-9.688309e-06,7.937285e-06,-0.00025340304,6.816766e-05,-0.039307017,4000,4000,0,2,0
